grid_lat,grid_lon,date,fire_count,frp_sum,frp_mean,frp_max,fire_occurred
29.0,75.625,2025-04-19,2,1.0699999999999998,0.5349999999999999,0.57,1
29.0,75.625,2025-04-20,1,1.01,1.01,1.01,1
29.0,75.625,2025-04-22,1,2.32,2.32,2.32,1
29.0,75.625,2025-04-24,4,16.57,4.1425,5.8,1
29.0,75.625,2025-04-25,3,27.16,9.053333333333333,10.83,1
29.0,75.625,2025-04-26,1,1.15,1.15,1.15,1
29.0,75.625,2025-04-27,1,10.87,10.87,10.87,1
29.0,75.625,2025-04-30,4,12.33,3.0825,4.93,1
29.0,75.625,2025-05-04,2,4.9399999999999995,2.4699999999999998,2.68,1
29.0,75.625,2025-05-05,1,0.86,0.86,0.86,1
29.0,75.625,2025-05-06,1,0.58,0.58,0.58,1
29.0,75.625,2025-05-07,3,19.11,6.37,9.17,1
29.0,75.625,2025-05-08,1,2.01,2.01,2.01,1
29.0,75.625,2025-05-10,1,7.82,7.82,7.82,1
29.0,75.625,2025-05-11,5,26.08,5.215999999999999,7.31,1
29.0,75.625,2025-05-12,6,28.07,4.678333333333334,5.98,1
29.0,75.625,2025-05-13,5,18.4,3.6799999999999997,4.84,1
29.0,75.625,2025-05-16,1,2.47,2.47,2.47,1
29.0,75.625,2025-05-17,5,48.68,9.736,13.1,1
29.0,75.625,2025-05-18,1,12.88,12.88,12.88,1
29.0,75.625,2025-05-20,2,7.62,3.81,6.11,1
29.0,75.625,2025-05-21,2,7.17,3.585,3.72,1
29.0,75.625,2025-05-22,2,14.93,7.465,10.95,1
29.0,75.625,2025-05-23,1,1.3,1.3,1.3,1
29.0,75.625,2025-05-27,2,5.25,2.625,3.13,1
29.0,75.625,2025-05-29,1,4.79,4.79,4.79,1
29.0,75.625,2025-06-06,1,0.85,0.85,0.85,1
29.0,75.625,2025-06-18,1,1.21,1.21,1.21,1
29.0,75.625,2025-06-19,1,0.57,0.57,0.57,1
29.0,75.625,2025-06-26,1,3.94,3.94,3.94,1
29.0,75.625,2025-07-20,1,2.32,2.32,2.32,1
29.0,75.625,2025-08-03,1,1.45,1.45,1.45,1
29.0,75.625,2025-08-05,1,0.77,0.77,0.77,1
29.0,75.625,2025-08-10,1,1.27,1.27,1.27,1
29.0,75.625,2025-08-26,1,1.19,1.19,1.19,1
29.0,75.625,2025-09-08,1,4.4,4.4,4.4,1
29.0,75.625,2025-10-03,1,2.12,2.12,2.12,1
29.0,75.625,2025-10-08,1,0.87,0.87,0.87,1
29.0,75.625,2025-10-10,1,1.53,1.53,1.53,1
29.0,75.625,2025-10-13,1,0.68,0.68,0.68,1
29.0,75.625,2025-10-14,1,1.41,1.41,1.41,1
29.0,75.625,2025-10-19,1,0.93,0.93,0.93,1
29.0,75.625,2025-10-20,1,4.45,4.45,4.45,1
29.0,75.625,2025-10-25,1,0.4,0.4,0.4,1
29.0,75.625,2025-10-26,4,12.15,3.0375,6.1,1
29.0,75.625,2025-10-27,1,0.85,0.85,0.85,1
29.0,75.625,2025-10-30,1,7.71,7.71,7.71,1
29.0,75.625,2025-10-31,2,4.61,2.305,3.49,1
29.0,75.625,2025-11-01,1,1.24,1.24,1.24,1
29.0,75.625,2025-11-03,2,12.399999999999999,6.199999999999999,8.37,1
29.0,75.625,2025-11-04,4,12.48,3.12,4.82,1
29.0,75.625,2025-11-06,2,1.51,0.755,0.9,1
29.0,75.625,2025-11-07,1,0.95,0.95,0.95,1
29.0,75.625,2025-11-10,3,10.370000000000001,3.456666666666667,7.04,1
29.0,75.625,2025-11-11,1,4.12,4.12,4.12,1
29.0,75.625,2025-11-13,3,19.41,6.47,8.64,1
29.0,75.625,2025-11-14,1,0.8,0.8,0.8,1
29.0,75.625,2025-11-15,3,9.309999999999999,3.103333333333333,6.51,1
29.0,75.625,2025-11-18,1,2.52,2.52,2.52,1
29.0,75.625,2025-11-20,2,2.26,1.13,1.45,1
29.0,75.625,2025-11-21,1,0.63,0.63,0.63,1
29.0,75.625,2025-11-22,1,1.93,1.93,1.93,1
29.0,75.625,2025-11-24,2,6.1,3.05,3.65,1
29.0,75.625,2025-11-25,1,0.9,0.9,0.9,1
29.0,75.625,2025-11-26,1,0.87,0.87,0.87,1
29.0,75.625,2025-11-30,1,2.76,2.76,2.76,1
29.0,75.625,2025-12-04,2,2.29,1.145,1.41,1
29.0,75.625,2025-12-07,1,1.2,1.2,1.2,1
29.0,75.625,2025-12-09,3,16.65,5.55,8.17,1
29.0,75.625,2025-12-11,1,1.24,1.24,1.24,1
29.0,75.625,2025-12-15,1,0.83,0.83,0.83,1
29.0,75.625,2025-12-16,1,1.21,1.21,1.21,1
29.0,75.625,2025-12-17,2,0.7,0.35,0.35,1
29.0,75.625,2025-12-23,1,0.43,0.43,0.43,1
29.0,75.625,2025-12-27,1,1.04,1.04,1.04,1
29.0,75.625,2025-12-28,1,1.69,1.69,1.69,1
29.0,75.625,2025-12-29,1,4.77,4.77,4.77,1
29.0,76.25,2023-01-01,1,2.91,2.91,2.91,1
29.0,76.25,2023-01-04,1,1.78,1.78,1.78,1
29.0,76.25,2023-01-18,1,4.71,4.71,4.71,1
29.0,76.25,2023-01-19,2,7.15,3.575,4.37,1
29.0,76.25,2023-01-21,1,2.16,2.16,2.16,1
29.0,76.25,2023-01-26,1,0.64,0.64,0.64,1
29.0,76.25,2023-01-27,1,1.05,1.05,1.05,1
29.0,76.25,2023-02-06,4,18.53,4.6325,6.29,1
29.0,76.25,2023-02-07,3,15.799999999999999,5.266666666666667,7.22,1
29.0,76.25,2023-02-10,1,3.22,3.22,3.22,1
29.0,76.25,2023-02-12,1,2.16,2.16,2.16,1
29.0,76.25,2023-02-13,1,3.51,3.51,3.51,1
29.0,76.25,2023-02-23,2,10.0,5.0,6.42,1
29.0,76.25,2023-02-24,1,2.7,2.7,2.7,1
29.0,76.25,2023-02-25,1,4.56,4.56,4.56,1
29.0,76.25,2023-03-01,1,6.47,6.47,6.47,1
29.0,76.25,2023-03-17,1,6.49,6.49,6.49,1
29.0,76.25,2023-04-20,1,6.9,6.9,6.9,1
29.0,76.25,2023-04-22,1,1.18,1.18,1.18,1
29.0,76.25,2023-04-27,10,57.33,5.733,8.69,1
29.0,76.25,2023-05-03,5,16.53,3.306,4.65,1
29.0,76.25,2023-05-04,6,32.11,5.351666666666667,9.66,1
29.0,76.25,2023-05-05,15,123.53999999999999,8.235999999999999,15.4,1
29.0,76.25,2023-05-06,17,90.38,5.316470588235294,10.2,1
29.0,76.25,2023-05-07,43,213.85,4.973255813953489,10.44,1
29.0,76.25,2023-05-08,33,255.65,7.746969696969697,15.81,1
29.0,76.25,2023-05-09,13,84.31,6.485384615384616,12.91,1
29.0,76.25,2023-05-10,15,96.03999999999999,6.402666666666666,15.51,1
29.0,76.25,2023-05-11,30,190.85,6.361666666666666,14.63,1
29.0,76.25,2023-05-12,7,88.47999999999999,12.639999999999999,20.84,1
29.0,76.25,2023-05-13,13,61.1,4.7,12.33,1
29.0,76.25,2023-05-15,3,20.39,6.796666666666667,8.22,1
29.0,76.25,2023-05-16,1,4.07,4.07,4.07,1
29.0,76.25,2023-10-04,2,6.9399999999999995,3.4699999999999998,3.56,1
29.0,76.25,2023-10-05,1,5.99,5.99,5.99,1
29.0,76.25,2023-10-07,1,4.8,4.8,4.8,1
29.0,76.25,2023-10-08,1,3.16,3.16,3.16,1
29.0,76.25,2023-10-10,1,1.13,1.13,1.13,1
29.0,76.25,2023-10-14,2,6.04,3.02,3.22,1
29.0,76.25,2023-10-15,6,18.95,3.158333333333333,3.75,1
29.0,76.25,2023-10-19,1,3.09,3.09,3.09,1
29.0,76.25,2023-10-20,2,7.55,3.775,4.8,1
29.0,76.25,2023-10-21,2,10.03,5.015,5.35,1
29.0,76.25,2023-10-24,2,8.46,4.23,4.38,1
29.0,76.25,2023-10-25,1,8.06,8.06,8.06,1
29.0,76.25,2023-10-26,2,4.61,2.305,2.66,1
29.0,76.25,2023-10-27,2,5.27,2.635,3.2,1
29.0,76.25,2023-10-31,3,7.26,2.42,3.15,1
29.0,76.25,2023-11-01,1,3.46,3.46,3.46,1
29.0,76.25,2023-11-03,1,4.02,4.02,4.02,1
29.0,76.25,2023-11-05,7,25.11,3.587142857142857,6.07,1
29.0,76.25,2023-11-06,3,6.369999999999999,2.123333333333333,2.21,1
29.0,76.25,2023-11-07,6,21.330000000000002,3.555,4.62,1
29.0,76.25,2023-11-08,1,4.86,4.86,4.86,1
29.0,76.25,2023-11-09,1,3.27,3.27,3.27,1
29.0,76.25,2023-11-12,5,17.62,3.524,6.15,1
29.0,76.25,2023-11-13,1,4.59,4.59,4.59,1
29.0,76.25,2023-11-14,4,23.18,5.795,8.94,1
29.0,76.25,2023-11-15,4,42.379999999999995,10.594999999999999,15.54,1
29.0,76.25,2023-11-16,4,11.91,2.9775,5.65,1
29.0,76.25,2023-11-17,3,11.35,3.783333333333333,5.85,1
29.0,76.25,2023-11-18,3,6.2299999999999995,2.0766666666666667,4.21,1
29.0,76.25,2023-11-19,3,8.64,2.8800000000000003,3.11,1
29.0,76.25,2023-11-21,4,17.009999999999998,4.2524999999999995,5.84,1
29.0,76.25,2023-11-22,10,42.730000000000004,4.273000000000001,7.11,1
29.0,76.25,2023-11-23,3,10.649999999999999,3.5499999999999994,4.39,1
29.0,76.25,2023-12-02,4,7.609999999999999,1.9024999999999999,2.7,1
29.0,76.25,2023-12-03,1,3.32,3.32,3.32,1
29.0,76.25,2023-12-06,1,5.52,5.52,5.52,1
29.0,76.25,2023-12-13,2,8.690000000000001,4.345000000000001,5.65,1
29.0,76.25,2023-12-16,1,1.31,1.31,1.31,1
29.0,76.25,2023-12-19,2,3.54,1.77,1.77,1
29.0,76.25,2023-12-20,1,4.57,4.57,4.57,1
29.0,76.25,2023-12-22,1,3.8,3.8,3.8,1
29.0,76.25,2023-12-23,2,5.2299999999999995,2.6149999999999998,3.34,1
29.0,76.25,2024-01-22,2,9.29,4.645,5.8,1
29.0,76.25,2024-01-25,1,3.05,3.05,3.05,1
29.0,76.25,2024-01-26,1,2.87,2.87,2.87,1
29.0,76.25,2024-02-06,1,2.44,2.44,2.44,1
29.0,76.25,2024-02-09,1,6.02,6.02,6.02,1
29.0,76.25,2024-02-10,1,1.99,1.99,1.99,1
29.0,76.25,2024-02-11,4,28.05,7.0125,15.62,1
29.0,76.25,2024-02-15,1,2.59,2.59,2.59,1
29.0,76.25,2024-02-16,1,3.58,3.58,3.58,1
29.0,76.25,2024-02-20,1,5.26,5.26,5.26,1
29.0,76.25,2024-02-28,2,11.059999999999999,5.529999999999999,5.54,1
29.0,76.25,2024-03-06,1,4.26,4.26,4.26,1
29.0,76.25,2024-03-14,1,2.03,2.03,2.03,1
29.0,76.25,2024-03-17,3,6.3100000000000005,2.1033333333333335,4.95,1
29.0,76.25,2024-04-24,1,19.56,19.56,19.56,1
29.0,76.25,2024-04-29,9,180.26,20.028888888888886,33.73,1
29.0,76.25,2024-04-30,1,12.21,12.21,12.21,1
29.0,76.25,2024-05-01,6,27.8,4.633333333333334,7.58,1
29.0,76.25,2024-05-02,28,173.77,6.206071428571429,29.37,1
29.0,76.25,2024-05-03,4,24.91,6.2275,9.05,1
29.0,76.25,2024-05-04,17,179.1,10.535294117647059,24.07,1
29.0,76.25,2024-05-05,26,125.64,4.832307692307692,12.12,1
29.0,76.25,2024-05-06,42,280.46,6.677619047619047,30.95,1
29.0,76.25,2024-05-07,62,567.15,9.14758064516129,25.06,1
29.0,76.25,2024-05-08,41,194.76,4.750243902439024,12.41,1
29.0,76.25,2024-05-09,49,241.33,4.925102040816327,12.25,1
29.0,76.25,2024-05-10,47,290.76,6.186382978723404,25.12,1
29.0,76.25,2024-05-11,7,33.72,4.817142857142857,6.06,1
29.0,76.25,2024-05-12,44,234.21,5.322954545454546,16.81,1
29.0,76.25,2024-05-13,46,234.27,5.092826086956522,14.52,1
29.0,76.25,2024-05-14,19,274.12,14.427368421052632,66.91,1
29.0,76.25,2024-05-15,13,69.3,5.3307692307692305,11.97,1
29.0,76.25,2024-05-16,4,16.689999999999998,4.172499999999999,6.09,1
29.0,76.25,2024-05-17,2,22.04,11.02,11.02,1
29.0,76.25,2024-05-18,6,23.48,3.9133333333333336,5.83,1
29.0,76.25,2024-05-21,1,2.82,2.82,2.82,1
29.0,76.25,2024-05-22,1,3.51,3.51,3.51,1
29.0,76.25,2024-05-23,1,2.67,2.67,2.67,1
29.0,76.25,2024-05-25,1,1.64,1.64,1.64,1
29.0,76.25,2024-05-28,4,15.07,3.7675,6.76,1
29.0,76.25,2024-10-08,1,3.11,3.11,3.11,1
29.0,76.25,2024-10-20,2,8.219999999999999,4.109999999999999,5.18,1
29.0,76.25,2024-10-31,4,14.25,3.5625,4.89,1
29.0,76.25,2024-11-01,1,1.61,1.61,1.61,1
29.0,76.25,2024-11-02,1,3.66,3.66,3.66,1
29.0,76.25,2024-11-08,2,6.8,3.4,5.43,1
29.0,76.25,2024-11-09,4,15.42,3.855,9.33,1
29.0,76.25,2024-11-11,1,4.32,4.32,4.32,1
29.0,76.25,2024-11-12,4,17.810000000000002,4.452500000000001,6.11,1
29.0,76.25,2024-11-16,3,13.54,4.513333333333333,5.47,1
29.0,76.25,2024-11-19,1,2.99,2.99,2.99,1
29.0,76.25,2024-11-20,5,26.54,5.308,10.75,1
29.0,76.25,2024-11-21,4,65.28,16.32,23.8,1
29.0,76.25,2024-11-22,2,13.870000000000001,6.9350000000000005,8.41,1
29.0,76.25,2024-11-23,12,46.16,3.8466666666666662,9.57,1
29.0,76.25,2024-11-24,14,46.32,3.3085714285714287,7.76,1
29.0,76.25,2024-11-25,4,8.21,2.0525,2.96,1
29.0,76.25,2024-11-26,2,4.53,2.265,3.04,1
29.0,76.25,2024-11-27,1,5.36,5.36,5.36,1
29.0,76.25,2024-11-29,2,4.390000000000001,2.1950000000000003,2.7,1
29.0,76.25,2024-11-30,6,24.84,4.14,8.77,1
29.0,76.25,2024-12-01,1,4.81,4.81,4.81,1
29.0,76.25,2024-12-03,1,3.98,3.98,3.98,1
29.0,76.25,2024-12-04,3,6.720000000000001,2.24,2.74,1
29.0,76.25,2024-12-05,3,13.04,4.346666666666667,6.79,1
29.0,76.25,2024-12-08,1,0.77,0.77,0.77,1
29.0,76.25,2024-12-11,1,4.41,4.41,4.41,1
29.0,76.25,2024-12-12,1,1.82,1.82,1.82,1
29.0,76.25,2024-12-15,1,2.96,2.96,2.96,1
29.0,76.25,2024-12-19,1,1.84,1.84,1.84,1
29.0,76.25,2024-12-21,4,11.94,2.985,5.93,1
29.0,76.25,2024-12-22,1,4.74,4.74,4.74,1
29.0,76.25,2024-12-25,4,14.669999999999998,3.6674999999999995,4.79,1
29.0,76.25,2024-12-26,3,11.0,3.6666666666666665,4.31,1
29.0,76.25,2025-01-08,3,11.040000000000001,3.68,5.15,1
29.0,76.25,2025-01-16,1,2.21,2.21,2.21,1
29.0,76.25,2025-01-23,1,3.78,3.78,3.78,1
29.0,76.25,2025-01-25,2,4.09,2.045,2.91,1
29.0,76.25,2025-01-28,1,2.51,2.51,2.51,1
29.0,76.25,2025-01-29,1,1.66,1.66,1.66,1
29.0,76.25,2025-01-31,1,0.59,0.59,0.59,1
29.0,76.25,2025-02-01,1,2.17,2.17,2.17,1
29.0,76.25,2025-02-02,1,3.32,3.32,3.32,1
29.0,76.25,2025-02-03,1,3.81,3.81,3.81,1
29.0,76.25,2025-02-06,1,2.9,2.9,2.9,1
29.0,76.25,2025-03-20,1,3.41,3.41,3.41,1
29.0,76.25,2025-04-16,2,2.74,1.37,1.37,1
29.0,76.25,2025-04-19,1,9.41,9.41,9.41,1
29.0,76.25,2025-04-21,1,0.6,0.6,0.6,1
29.0,76.25,2025-04-22,4,39.730000000000004,9.932500000000001,17.17,1
29.0,76.25,2025-04-23,3,60.379999999999995,20.126666666666665,35.26,1
29.0,76.25,2025-04-24,3,34.480000000000004,11.493333333333334,19.62,1
29.0,76.25,2025-04-25,19,185.1,9.742105263157894,25.97,1
29.0,76.25,2025-04-26,4,34.05,8.5125,11.95,1
29.0,76.25,2025-04-27,38,314.94,8.287894736842105,21.73,1
29.0,76.25,2025-04-28,10,142.08,14.208000000000002,40.56,1
29.0,76.25,2025-04-29,23,87.32,3.7965217391304344,15.07,1
29.0,76.25,2025-04-30,24,100.12,4.171666666666667,6.94,1
29.0,76.25,2025-05-01,29,177.03,6.10448275862069,17.32,1
29.0,76.25,2025-05-03,1,2.89,2.89,2.89,1
29.0,76.25,2025-05-04,57,300.57,5.273157894736842,19.03,1
29.0,76.25,2025-05-05,1,2.14,2.14,2.14,1
29.0,76.25,2025-05-06,14,49.25,3.517857142857143,6.52,1
29.0,76.25,2025-05-09,1,6.5,6.5,6.5,1
29.0,76.25,2025-05-10,1,10.75,10.75,10.75,1
29.0,76.25,2025-05-11,24,123.23,5.1345833333333335,10.36,1
29.0,76.25,2025-05-12,17,81.9,4.81764705882353,9.72,1
29.0,76.25,2025-05-13,16,152.29,9.518125,34.21,1
29.0,76.25,2025-05-14,1,8.01,8.01,8.01,1
29.0,76.25,2025-05-15,8,40.71,5.08875,7.75,1
29.0,76.25,2025-05-16,6,24.71,4.118333333333333,9.14,1
29.0,76.25,2025-05-17,3,23.39,7.796666666666667,11.89,1
29.0,76.25,2025-05-18,1,7.87,7.87,7.87,1
29.0,76.25,2025-05-21,1,1.78,1.78,1.78,1
29.0,76.25,2025-05-22,1,0.71,0.71,0.71,1
29.0,76.25,2025-05-29,1,2.34,2.34,2.34,1
29.0,76.25,2025-10-19,1,3.42,3.42,3.42,1
29.0,76.25,2025-10-20,4,13.45,3.3625,4.52,1
29.0,76.25,2025-10-24,1,8.67,8.67,8.67,1
29.0,76.25,2025-10-26,2,1.45,0.725,0.74,1
29.0,76.25,2025-10-27,1,3.35,3.35,3.35,1
29.0,76.25,2025-10-30,2,11.96,5.98,6.31,1
29.0,76.25,2025-11-01,1,3.41,3.41,3.41,1
29.0,76.25,2025-11-02,1,4.39,4.39,4.39,1
29.0,76.25,2025-11-03,1,3.45,3.45,3.45,1
29.0,76.25,2025-11-04,1,2.32,2.32,2.32,1
29.0,76.25,2025-11-05,4,13.17,3.2925,4.39,1
29.0,76.25,2025-11-06,4,12.7,3.175,6.04,1
29.0,76.25,2025-11-07,9,39.94,4.437777777777778,6.92,1
29.0,76.25,2025-11-08,7,37.21,5.315714285714286,12.11,1
29.0,76.25,2025-11-09,11,73.13,6.6481818181818175,14.37,1
29.0,76.25,2025-11-10,7,23.31,3.3299999999999996,4.67,1
29.0,76.25,2025-11-11,14,45.4,3.242857142857143,10.12,1
29.0,76.25,2025-11-13,2,7.26,3.63,4.49,1
29.0,76.25,2025-11-14,8,26.59,3.32375,4.83,1
29.0,76.25,2025-11-15,9,31.17,3.4633333333333334,5.34,1
29.0,76.25,2025-11-16,6,10.58,1.7633333333333334,3.2,1
29.0,76.25,2025-11-17,2,8.059999999999999,4.029999999999999,4.76,1
29.0,76.25,2025-11-18,1,7.73,7.73,7.73,1
29.0,76.25,2025-11-19,2,6.84,3.42,3.43,1
29.0,76.25,2025-11-20,4,7.03,1.7575,2.71,1
29.0,76.25,2025-11-21,5,14.870000000000001,2.974,6.12,1
29.0,76.25,2025-11-22,6,14.44,2.4066666666666667,2.95,1
29.0,76.25,2025-11-25,2,7.59,3.795,4.33,1
29.0,76.25,2025-11-26,2,12.67,6.335,9.39,1
29.0,76.25,2025-12-08,3,3.86,1.2866666666666666,1.99,1
29.0,76.25,2025-12-11,1,4.26,4.26,4.26,1
29.0,76.25,2025-12-12,1,1.52,1.52,1.52,1
29.0,76.25,2025-12-16,1,2.66,2.66,2.66,1
29.0,76.25,2025-12-17,1,3.48,3.48,3.48,1
29.0,76.25,2025-12-22,1,2.83,2.83,2.83,1
29.0,76.25,2025-12-23,1,7.09,7.09,7.09,1
29.0,76.25,2025-12-26,4,9.04,2.26,2.62,1
29.0,76.875,2023-01-01,1,6.24,6.24,6.24,1
29.0,76.875,2023-01-10,2,6.46,3.23,3.3,1
29.0,76.875,2023-01-11,1,2.16,2.16,2.16,1
29.0,76.875,2023-01-12,1,3.55,3.55,3.55,1
29.0,76.875,2023-01-15,1,2.2,2.2,2.2,1
29.0,76.875,2023-01-21,2,10.55,5.275,6.45,1
29.0,76.875,2023-01-27,1,2.09,2.09,2.09,1
29.0,76.875,2023-02-05,2,7.45,3.725,4.37,1
29.0,76.875,2023-02-06,1,6.52,6.52,6.52,1
29.0,76.875,2023-02-07,2,8.01,4.005,5.44,1
29.0,76.875,2023-02-09,5,18.88,3.776,8.32,1
29.0,76.875,2023-02-12,1,2.85,2.85,2.85,1
29.0,76.875,2023-02-18,1,7.26,7.26,7.26,1
29.0,76.875,2023-02-19,2,5.94,2.97,3.72,1
29.0,76.875,2023-02-21,1,9.99,9.99,9.99,1
29.0,76.875,2023-02-22,2,6.22,3.11,3.9,1
29.0,76.875,2023-03-11,1,13.61,13.61,13.61,1
29.0,76.875,2023-04-20,2,9.5,4.75,4.96,1
29.0,76.875,2023-04-23,1,1.58,1.58,1.58,1
29.0,76.875,2023-04-25,3,12.35,4.116666666666666,6.39,1
29.0,76.875,2023-04-26,2,2.19,1.095,1.27,1
29.0,76.875,2023-04-27,9,33.74,3.748888888888889,5.78,1
29.0,76.875,2023-04-28,1,0.57,0.57,0.57,1
29.0,76.875,2023-05-04,4,12.91,3.2275,3.79,1
29.0,76.875,2023-05-05,10,67.25999999999999,6.725999999999999,14.37,1
29.0,76.875,2023-05-06,10,35.26,3.526,7.07,1
29.0,76.875,2023-05-07,11,51.769999999999996,4.706363636363636,8.29,1
29.0,76.875,2023-05-08,35,220.59,6.3025714285714285,43.89,1
29.0,76.875,2023-05-09,12,106.16,8.846666666666666,27.44,1
29.0,76.875,2023-05-10,20,125.92999999999999,6.2965,11.24,1
29.0,76.875,2023-05-11,36,180.39,5.010833333333333,10.23,1
29.0,76.875,2023-05-12,7,44.33,6.332857142857143,8.7,1
29.0,76.875,2023-05-13,16,94.8,5.925,13.09,1
29.0,76.875,2023-05-14,3,20.97,6.989999999999999,12.81,1
29.0,76.875,2023-05-15,4,21.4,5.35,5.58,1
29.0,76.875,2023-05-16,3,9.600000000000001,3.2000000000000006,3.95,1
29.0,76.875,2023-05-17,4,12.24,3.06,4.36,1
29.0,76.875,2023-05-18,2,6.69,3.345,3.45,1
29.0,76.875,2023-05-19,2,4.92,2.46,3.08,1
29.0,76.875,2023-05-21,1,4.73,4.73,4.73,1
29.0,76.875,2023-09-21,1,2.18,2.18,2.18,1
29.0,76.875,2023-09-29,1,3.33,3.33,3.33,1
29.0,76.875,2023-09-30,1,2.62,2.62,2.62,1
29.0,76.875,2023-10-01,2,5.02,2.51,2.9,1
29.0,76.875,2023-10-04,2,12.07,6.035,7.33,1
29.0,76.875,2023-10-05,1,1.14,1.14,1.14,1
29.0,76.875,2023-10-06,1,2.22,2.22,2.22,1
29.0,76.875,2023-10-09,1,1.82,1.82,1.82,1
29.0,76.875,2023-10-10,1,1.45,1.45,1.45,1
29.0,76.875,2023-10-11,4,11.870000000000001,2.9675000000000002,4.46,1
29.0,76.875,2023-10-13,1,3.36,3.36,3.36,1
29.0,76.875,2023-10-15,4,15.18,3.795,5.6,1
29.0,76.875,2023-10-17,1,0.38,0.38,0.38,1
29.0,76.875,2023-10-20,2,4.4399999999999995,2.2199999999999998,3.84,1
29.0,76.875,2023-10-21,1,2.39,2.39,2.39,1
29.0,76.875,2023-10-24,2,4.0600000000000005,2.0300000000000002,2.49,1
29.0,76.875,2023-10-25,2,5.74,2.87,3.01,1
29.0,76.875,2023-10-26,5,16.87,3.374,6.7,1
29.0,76.875,2023-10-27,2,7.62,3.81,3.87,1
29.0,76.875,2023-10-31,1,4.27,4.27,4.27,1
29.0,76.875,2023-11-01,1,2.71,2.71,2.71,1
29.0,76.875,2023-11-05,2,5.04,2.52,2.52,1
29.0,76.875,2023-11-12,2,5.050000000000001,2.5250000000000004,2.56,1
29.0,76.875,2023-11-15,1,3.73,3.73,3.73,1
29.0,76.875,2023-11-16,2,6.619999999999999,3.3099999999999996,3.32,1
29.0,76.875,2023-11-20,1,3.98,3.98,3.98,1
29.0,76.875,2023-11-27,1,2.37,2.37,2.37,1
29.0,76.875,2023-12-08,3,9.35,3.1166666666666667,4.75,1
29.0,76.875,2023-12-09,1,0.94,0.94,0.94,1
29.0,76.875,2023-12-10,2,5.13,2.565,3.7,1
29.0,76.875,2023-12-12,1,2.94,2.94,2.94,1
29.0,76.875,2023-12-13,1,4.77,4.77,4.77,1
29.0,76.875,2023-12-14,1,5.07,5.07,5.07,1
29.0,76.875,2023-12-16,1,9.24,9.24,9.24,1
29.0,76.875,2023-12-18,5,22.98,4.596,8.01,1
29.0,76.875,2023-12-19,3,11.5,3.8333333333333335,5.52,1
29.0,76.875,2023-12-20,1,8.63,8.63,8.63,1
29.0,76.875,2023-12-23,7,22.35,3.192857142857143,7.17,1
29.0,76.875,2023-12-25,3,8.719999999999999,2.9066666666666663,3.96,1
29.0,76.875,2024-01-11,1,3.35,3.35,3.35,1
29.0,76.875,2024-01-14,2,3.4000000000000004,1.7000000000000002,2.06,1
29.0,76.875,2024-01-26,1,2.97,2.97,2.97,1
29.0,76.875,2024-01-29,1,2.25,2.25,2.25,1
29.0,76.875,2024-02-06,1,1.62,1.62,1.62,1
29.0,76.875,2024-02-07,1,1.7,1.7,1.7,1
29.0,76.875,2024-02-09,1,3.91,3.91,3.91,1
29.0,76.875,2024-02-14,1,2.29,2.29,2.29,1
29.0,76.875,2024-02-16,2,6.52,3.26,3.84,1
29.0,76.875,2024-02-17,1,5.81,5.81,5.81,1
29.0,76.875,2024-02-23,2,12.3,6.15,7.74,1
29.0,76.875,2024-02-24,1,15.08,15.08,15.08,1
29.0,76.875,2024-02-26,1,7.66,7.66,7.66,1
29.0,76.875,2024-02-28,2,5.58,2.79,4.07,1
29.0,76.875,2024-03-04,2,26.42,13.21,13.21,1
29.0,76.875,2024-03-08,1,2.54,2.54,2.54,1
29.0,76.875,2024-03-09,1,8.5,8.5,8.5,1
29.0,76.875,2024-03-13,1,3.18,3.18,3.18,1
29.0,76.875,2024-03-14,1,4.11,4.11,4.11,1
29.0,76.875,2024-03-29,1,5.75,5.75,5.75,1
29.0,76.875,2024-04-24,1,19.56,19.56,19.56,1
29.0,76.875,2024-04-26,1,3.52,3.52,3.52,1
29.0,76.875,2024-04-28,1,2.31,2.31,2.31,1
29.0,76.875,2024-05-01,3,43.83,14.61,34.75,1
29.0,76.875,2024-05-02,9,32.48,3.6088888888888886,5.03,1
29.0,76.875,2024-05-04,5,270.96,54.19199999999999,137.92,1
29.0,76.875,2024-05-05,39,321.31,8.238717948717948,24.72,1
29.0,76.875,2024-05-06,8,87.85,10.98125,16.68,1
29.0,76.875,2024-05-07,37,184.64,4.99027027027027,14.09,1
29.0,76.875,2024-05-08,15,60.97,4.064666666666667,6.02,1
29.0,76.875,2024-05-09,28,114.63,4.093928571428571,9.15,1
29.0,76.875,2024-05-10,43,211.45,4.917441860465116,13.09,1
29.0,76.875,2024-05-12,18,79.45,4.413888888888889,9.99,1
29.0,76.875,2024-05-13,27,156.42,5.793333333333333,11.33,1
29.0,76.875,2024-05-14,6,34.61,5.7683333333333335,10.1,1
29.0,76.875,2024-05-15,15,75.9,5.0600000000000005,10.32,1
29.0,76.875,2024-05-16,5,19.81,3.9619999999999997,4.97,1
29.0,76.875,2024-05-17,3,35.4,11.799999999999999,15.07,1
29.0,76.875,2024-05-18,20,81.66,4.083,13.56,1
29.0,76.875,2024-05-19,3,7.57,2.5233333333333334,3.3,1
29.0,76.875,2024-05-23,1,1.86,1.86,1.86,1
29.0,76.875,2024-05-28,1,4.69,4.69,4.69,1
